"timestamp","temperature_celsius","humidity_percent","precipitation_mm","wind_speed_kmh","cloud_cover_percent","solar_energy_mj","solar_radiation_w","heat_index_celsius","wind_chill_celsius"
2026-03-15 00:00:00.000 +0000,3.40,86.20,0.00,7.10,100.00,0.00,0.00,,0.40
2026-03-15 00:00:00.000 +0000,3.40,86.18,0.00,7.10,100.00,0.00,0.00,,0.40
2026-03-14 23:00:00.000 +0000,3.00,81.27,0.00,6.90,50.00,0.00,0.00,,0.10
2026-03-14 23:00:00.000 +0000,3.00,81.38,0.00,6.80,50.00,0.00,0.00,,0.10
2026-03-14 22:00:00.000 +0000,3.00,86.06,0.00,7.80,25.00,0.00,0.00,,-0.30
2026-03-14 22:00:00.000 +0000,3.00,85.95,0.00,7.80,25.00,0.00,0.00,,-0.20
2026-03-14 21:00:00.000 +0000,3.10,85.72,0.00,6.00,,0.00,0.00,,0.50
2026-03-14 21:00:00.000 +0000,3.10,85.56,0.00,6.00,,0.00,0.00,,0.50
2026-03-14 20:00:00.000 +0000,4.10,80.06,0.00,9.80,88.00,0.00,0.00,,0.60
2026-03-14 20:00:00.000 +0000,4.10,80.17,0.00,9.90,88.00,0.00,0.00,,0.50
2026-03-14 19:00:00.000 +0000,6.00,70.34,0.00,9.90,74.40,0.00,0.00,,2.80
2026-03-14 19:00:00.000 +0000,6.00,70.34,0.00,9.80,74.50,0.00,0.00,,2.80
2026-03-14 18:00:00.000 +0000,7.00,60.45,0.00,10.00,25.00,0.10,28.00,,4.10
2026-03-14 18:00:00.000 +0000,7.00,60.54,0.00,10.10,25.00,0.10,28.00,,4.10
2026-03-14 17:00:00.000 +0000,8.10,43.65,0.00,13.50,29.20,0.80,211.00,,4.80
2026-03-14 17:00:00.000 +0000,8.10,43.48,0.00,13.50,28.60,0.80,211.00,,4.80
2026-03-14 16:00:00.000 +0000,9.00,49.87,0.00,14.60,30.90,0.50,152.00,,5.70
2026-03-14 16:00:00.000 +0000,9.00,49.83,0.00,14.70,30.00,0.50,152.00,,5.70
2026-03-14 15:00:00.000 +0000,9.00,43.27,0.00,15.80,27.10,0.80,217.00,,5.60
2026-03-14 15:00:00.000 +0000,9.00,43.35,0.00,15.70,27.50,0.80,217.00,,5.70
2026-03-14 14:00:00.000 +0000,9.10,52.61,0.00,14.60,26.20,1.20,327.00,,5.90
2026-03-14 14:00:00.000 +0000,9.10,52.50,0.00,14.50,26.40,1.20,327.00,,5.90
2026-03-14 13:00:00.000 +0000,8.20,52.60,0.00,16.60,29.20,2.10,584.00,,4.50
2026-03-14 13:00:00.000 +0000,8.10,52.66,0.00,16.70,28.50,2.10,584.00,,4.40
2026-03-14 12:00:00.000 +0000,8.10,56.55,0.00,16.90,25.70,2.00,568.00,,4.30
2026-03-14 12:00:00.000 +0000,8.10,56.61,0.00,17.00,25.60,2.00,568.00,,4.30
2026-03-14 11:00:00.000 +0000,7.20,69.00,0.00,19.00,25.80,1.90,528.00,,2.80
2026-03-14 11:00:00.000 +0000,7.10,69.21,0.00,19.10,25.60,1.90,528.00,,2.80
2026-03-14 10:00:00.000 +0000,6.10,74.29,0.00,17.50,25.00,1.50,430.00,,1.70
2026-03-14 10:00:00.000 +0000,6.10,74.45,0.00,17.60,25.00,1.50,430.00,,1.60
2026-03-14 09:00:00.000 +0000,5.00,80.43,0.00,16.00,25.00,1.00,289.00,,0.50
2026-03-14 09:00:00.000 +0000,5.00,80.36,0.00,15.80,25.00,1.00,289.00,,0.50
2026-03-14 08:00:00.000 +0000,2.90,86.40,0.00,11.70,25.00,0.40,118.00,,-1.40
2026-03-14 08:00:00.000 +0000,2.90,86.43,0.00,11.90,25.00,0.40,118.00,,-1.40
2026-03-14 07:00:00.000 +0000,1.90,92.96,0.00,9.90,25.00,0.10,19.00,,-2.30
2026-03-14 07:00:00.000 +0000,1.80,92.94,0.00,9.80,25.00,0.10,19.00,,-2.30
2026-03-14 06:00:00.000 +0000,1.60,92.44,0.00,12.60,25.00,0.00,0.00,,-3.30
2026-03-14 06:00:00.000 +0000,1.60,92.53,0.00,12.80,25.00,0.00,0.00,,-3.20
2026-03-14 05:00:00.000 +0000,1.70,92.56,0.00,10.60,,0.00,0.00,,-2.60
2026-03-14 05:00:00.000 +0000,1.70,92.63,0.00,10.70,,0.00,0.00,,-2.60
2026-03-14 04:00:00.000 +0000,-0.20,90.84,0.00,3.00,88.00,0.00,0.00,,
2026-03-14 04:00:00.000 +0000,-0.20,90.85,0.00,3.00,88.00,0.00,0.00,,
2026-03-14 03:00:00.000 +0000,0.80,88.84,0.00,3.00,25.00,0.00,0.00,,-0.60
2026-03-14 03:00:00.000 +0000,0.80,88.87,0.00,3.00,25.00,0.00,0.00,,-0.60
2026-03-14 02:00:00.000 +0000,1.80,88.93,0.00,4.70,25.00,0.00,0.00,,-0.50
2026-03-14 02:00:00.000 +0000,1.80,88.96,0.00,4.70,25.00,0.00,0.00,,-0.50
2026-03-14 01:00:00.000 +0000,1.40,88.89,0.00,4.80,25.00,0.00,0.00,,-1.10
2026-03-14 01:00:00.000 +0000,1.40,88.92,0.00,4.80,25.00,0.00,0.00,,-1.10
2026-03-14 00:00:00.000 +0000,2.00,91.00,0.00,4.30,88.00,0.00,0.00,,0.00
2026-03-14 00:00:00.000 +0000,2.00,91.01,0.00,4.30,88.00,0.00,0.00,,0.00
2026-03-13 23:00:00.000 +0000,3.00,87.22,0.00,7.50,52.20,0.00,0.00,,-0.20
2026-03-13 23:00:00.000 +0000,3.00,87.14,0.00,7.60,51.90,0.00,0.00,,-0.30
2026-03-13 22:00:00.000 +0000,3.10,86.50,0.00,8.70,52.70,0.00,0.00,,-0.50
2026-03-13 22:00:00.000 +0000,3.10,86.47,0.00,8.70,53.20,0.00,0.00,,-0.40
2026-03-13 21:00:00.000 +0000,3.90,86.56,0.00,5.90,52.20,0.00,0.00,,1.50
2026-03-13 21:00:00.000 +0000,4.00,86.60,0.00,5.90,51.90,0.00,0.00,,1.50
2026-03-13 20:00:00.000 +0000,4.00,86.60,0.00,9.10,53.30,0.00,0.00,,0.60
2026-03-13 20:00:00.000 +0000,4.00,86.57,0.00,9.00,53.80,0.00,0.00,,0.70
2026-03-13 19:00:00.000 +0000,4.00,86.57,0.00,12.10,53.50,0.00,0.00,,-0.10
2026-03-13 19:00:00.000 +0000,4.00,86.60,0.00,12.20,53.00,0.00,0.00,,-0.10
2026-03-13 18:00:00.000 +0000,4.20,85.69,0.00,11.30,51.90,0.10,31.00,,0.30
2026-03-13 18:00:00.000 +0000,4.20,85.50,0.00,11.30,52.20,0.10,31.00,,0.30
2026-03-13 17:00:00.000 +0000,5.10,80.20,0.00,16.60,54.20,0.20,62.00,,0.50
2026-03-13 17:00:00.000 +0000,5.10,80.31,0.00,16.70,53.60,0.20,62.00,,0.50
2026-03-13 16:00:00.000 +0000,5.20,80.05,0.00,18.00,88.00,0.50,150.00,,0.40
2026-03-13 16:00:00.000 +0000,5.20,80.18,0.00,18.00,88.10,0.50,150.00,,0.40
2026-03-13 15:00:00.000 +0000,6.20,74.80,0.00,19.40,84.80,0.90,245.00,,1.50
2026-03-13 15:00:00.000 +0000,6.10,74.91,0.00,19.40,85.30,0.90,245.00,,1.40
2026-03-13 14:00:00.000 +0000,6.10,75.03,0.00,20.90,87.60,0.50,137.00,,1.20
2026-03-13 14:00:00.000 +0000,6.10,75.11,0.00,20.80,87.70,0.50,137.00,,1.20
2026-03-13 13:00:00.000 +0000,6.10,70.84,0.00,15.40,54.50,0.40,104.00,,1.90
2026-03-13 13:00:00.000 +0000,6.10,70.92,0.00,15.50,55.30,0.40,104.00,,1.90
2026-03-13 12:00:00.000 +0000,6.00,70.71,0.00,23.50,54.50,0.50,150.00,,0.80
2026-03-13 12:00:00.000 +0000,6.00,70.78,0.00,23.30,55.30,0.50,150.00,,0.90
2026-03-13 11:00:00.000 +0000,7.00,66.07,0.00,26.90,53.50,1.00,269.00,,1.80
2026-03-13 11:00:00.000 +0000,7.00,66.14,0.00,26.70,54.20,1.00,269.00,,1.80
2026-03-13 10:00:00.000 +0000,5.10,70.40,0.00,21.50,55.60,0.80,227.00,,-0.20
2026-03-13 10:00:00.000 +0000,5.10,70.36,0.00,21.50,54.80,0.80,227.00,,-0.20
2026-03-13 09:00:00.000 +0000,4.10,74.89,0.00,27.90,33.60,0.70,187.00,,-2.20
2026-03-13 09:00:00.000 +0000,4.10,74.94,0.00,28.10,32.40,0.70,187.00,,-2.20
2026-03-13 08:00:00.000 +0000,3.10,74.41,0.00,21.50,31.20,0.30,70.00,,-2.80
2026-03-13 08:00:00.000 +0000,3.10,74.50,0.00,21.60,30.30,0.30,70.00,,-2.80
2026-03-13 07:00:00.000 +0000,2.10,74.27,0.00,17.00,28.10,0.10,16.00,,-3.40
2026-03-13 07:00:00.000 +0000,2.20,74.18,0.00,16.90,28.60,0.10,16.00,,-3.40
2026-03-13 06:00:00.000 +0000,2.10,79.51,0.00,19.20,25.00,0.00,0.00,,-3.80
2026-03-13 06:00:00.000 +0000,2.10,79.34,0.00,19.20,25.00,0.00,0.00,,-3.80
2026-03-13 05:00:00.000 +0000,2.10,74.84,0.00,19.70,29.50,0.00,0.00,,-3.90
2026-03-13 05:00:00.000 +0000,2.10,74.84,0.00,19.70,30.20,0.00,0.00,,-3.80
2026-03-13 04:00:00.000 +0000,3.70,75.90,0.00,17.30,25.00,0.00,0.00,,-1.40
2026-03-13 04:00:00.000 +0000,3.70,75.90,0.00,17.30,25.00,0.00,0.00,,-1.40
2026-03-13 03:00:00.000 +0000,4.30,79.85,0.00,13.30,81.50,0.00,0.00,,0.00
2026-03-13 03:00:00.000 +0000,4.30,79.83,0.00,13.30,81.50,0.00,0.00,,0.00
2026-03-13 02:00:00.000 +0000,4.60,81.37,0.00,13.30,79.60,0.00,0.00,,0.40
2026-03-13 02:00:00.000 +0000,4.60,81.40,0.00,13.30,79.60,0.00,0.00,,0.40
2026-03-13 01:00:00.000 +0000,5.00,80.94,0.00,18.10,97.30,0.00,0.00,,0.10
2026-03-13 01:00:00.000 +0000,5.00,80.94,0.00,18.10,97.20,0.00,0.00,,0.10
2026-03-13 00:00:00.000 +0000,6.40,82.45,0.00,11.80,63.00,0.00,0.00,,3.00
2026-03-13 00:00:00.000 +0000,6.40,82.47,0.00,11.70,63.10,0.00,0.00,,3.00
2026-03-12 23:00:00.000 +0000,5.10,86.01,0.00,15.90,55.30,0.00,0.00,,0.60
2026-03-12 23:00:00.000 +0000,5.10,86.13,0.00,15.90,54.50,0.00,0.00,,0.60
2026-03-12 22:00:00.000 +0000,6.00,86.66,0.00,17.00,87.60,0.00,0.00,,1.60
2026-03-12 22:00:00.000 +0000,6.00,86.61,0.00,17.00,87.60,0.00,0.00,,1.70
2026-03-12 21:00:00.000 +0000,8.80,86.62,0.00,20.40,53.90,0.00,0.00,,4.90
2026-03-12 21:00:00.000 +0000,8.80,86.51,0.00,20.40,54.60,0.00,0.00,,4.80
2026-03-12 20:00:00.000 +0000,9.90,82.23,0.00,22.50,54.90,0.00,0.00,,6.00
2026-03-12 20:00:00.000 +0000,9.80,82.33,0.00,22.20,55.70,0.00,0.00,,6.00
2026-03-12 19:00:00.000 +0000,10.00,81.68,0.00,23.30,88.70,0.00,0.00,,6.10
2026-03-12 19:00:00.000 +0000,10.00,81.67,0.00,23.40,88.60,0.00,0.00,,6.10
2026-03-12 18:00:00.000 +0000,11.00,81.76,0.00,24.10,88.50,0.00,2.00,,
2026-03-12 18:00:00.000 +0000,11.00,81.75,0.00,24.10,88.40,0.00,2.00,,
2026-03-12 17:00:00.000 +0000,11.10,87.01,0.00,27.70,89.00,0.10,25.00,,
2026-03-12 17:00:00.000 +0000,11.10,86.94,0.00,27.70,89.10,0.10,25.00,,
2026-03-12 16:00:00.000 +0000,12.00,81.89,0.00,30.70,88.00,0.20,50.00,,
2026-03-12 16:00:00.000 +0000,12.00,81.88,0.00,30.80,88.10,0.20,50.00,,
2026-03-12 15:00:00.000 +0000,12.00,81.81,0.00,27.80,89.00,0.20,44.00,,
2026-03-12 15:00:00.000 +0000,12.10,81.79,0.00,27.90,89.10,0.20,44.00,,
2026-03-12 14:00:00.000 +0000,12.00,82.08,0.00,31.10,89.10,0.40,122.00,,
2026-03-12 14:00:00.000 +0000,12.00,82.06,0.00,31.10,89.00,0.40,122.00,,
2026-03-12 13:00:00.000 +0000,11.10,81.00,0.00,33.00,89.00,0.70,191.00,,
2026-03-12 13:00:00.000 +0000,11.10,81.11,0.00,33.10,88.90,0.70,191.00,,
2026-03-12 12:00:00.000 +0000,11.00,71.43,0.00,33.90,89.10,0.40,101.00,,
2026-03-12 12:00:00.000 +0000,11.00,71.40,0.00,34.00,89.00,0.40,101.00,,
2026-03-12 11:00:00.000 +0000,10.10,75.43,0.00,25.50,89.10,0.20,63.00,,
2026-03-12 11:00:00.000 +0000,10.10,75.54,0.00,25.50,89.00,0.20,63.00,,
2026-03-12 10:00:00.000 +0000,10.00,76.06,0.00,22.40,89.20,0.40,105.00,,6.20
2026-03-12 10:00:00.000 +0000,10.00,76.05,0.00,22.50,89.50,0.40,105.00,,6.20
2026-03-12 09:00:00.000 +0000,9.00,75.73,0.00,21.00,88.60,0.50,134.00,,5.10
2026-03-12 09:00:00.000 +0000,9.00,75.69,0.00,21.00,88.70,0.50,134.00,,5.10
2026-03-12 08:00:00.000 +0000,8.10,75.39,0.00,19.80,88.70,0.20,62.00,,4.00
2026-03-12 08:00:00.000 +0000,8.10,75.45,0.00,19.80,88.60,0.20,62.00,,4.00
2026-03-12 07:00:00.000 +0000,8.10,75.23,0.00,25.00,55.30,0.00,9.00,,3.40
2026-03-12 07:00:00.000 +0000,8.10,75.32,0.00,25.00,54.50,0.00,9.00,,3.40
2026-03-12 06:00:00.000 +0000,8.10,75.23,0.00,26.00,89.50,0.00,0.00,,3.30
2026-03-12 06:00:00.000 +0000,8.10,75.32,0.00,26.10,89.20,0.00,0.00,,3.30
2026-03-12 05:00:00.000 +0000,8.10,75.23,0.00,23.30,89.50,0.00,0.00,,3.60
2026-03-12 05:00:00.000 +0000,8.10,75.32,0.00,23.50,89.20,0.00,0.00,,3.50
2026-03-12 04:00:00.000 +0000,8.70,70.84,0.00,17.80,97.30,0.00,0.00,,5.00
2026-03-12 04:00:00.000 +0000,8.70,70.84,0.00,17.80,97.20,0.00,0.00,,5.00
2026-03-12 03:00:00.000 +0000,8.30,73.05,0.00,16.30,100.00,0.00,0.00,,4.60
2026-03-12 03:00:00.000 +0000,8.30,73.06,0.00,16.30,100.00,0.00,0.00,,4.60
2026-03-12 02:00:00.000 +0000,8.00,74.65,0.00,15.20,100.00,0.00,0.00,,4.40
2026-03-12 02:00:00.000 +0000,8.00,74.63,0.00,15.20,100.00,0.00,0.00,,4.40
2026-03-12 01:00:00.000 +0000,8.00,70.69,0.00,15.50,100.00,0.00,0.00,,4.30
2026-03-12 01:00:00.000 +0000,8.00,70.69,0.00,15.50,100.00,0.00,0.00,,4.30
2026-03-12 00:00:00.000 +0000,7.70,71.81,0.00,12.20,100.00,0.00,0.00,,4.60
2026-03-12 00:00:00.000 +0000,7.70,71.79,0.00,12.20,100.00,0.00,0.00,,4.60
2026-03-11 23:00:00.000 +0000,7.70,70.64,0.00,13.20,84.80,0.00,0.00,,4.40
2026-03-11 23:00:00.000 +0000,7.70,70.64,0.00,13.10,84.60,0.00,0.00,,4.40
2026-03-11 22:00:00.000 +0000,7.00,70.51,0.00,13.90,51.80,0.00,0.00,,3.40
2026-03-11 22:00:00.000 +0000,7.00,70.51,0.00,13.90,52.20,0.00,0.00,,3.40
2026-03-11 21:00:00.000 +0000,7.00,75.05,0.00,15.70,54.80,0.00,0.00,,3.10
2026-03-11 21:00:00.000 +0000,7.00,75.14,0.00,15.70,54.10,0.00,0.00,,3.10
2026-03-11 20:00:00.000 +0000,8.00,65.86,0.00,15.90,54.60,0.00,0.00,,4.40
2026-03-11 20:00:00.000 +0000,8.00,65.86,0.00,15.90,54.00,0.00,0.00,,4.40
2026-03-11 19:00:00.000 +0000,8.10,61.73,0.00,13.90,54.80,0.00,0.00,,4.70
2026-03-11 19:00:00.000 +0000,8.10,61.66,0.00,13.90,54.10,0.00,0.00,,4.70
2026-03-11 18:00:00.000 +0000,8.10,65.64,0.00,16.40,50.10,0.00,10.00,,4.30
2026-03-11 18:00:00.000 +0000,8.10,65.60,0.00,16.40,50.10,0.00,10.00,,4.40
2026-03-11 17:00:00.000 +0000,8.10,65.10,0.00,14.30,50.00,0.20,62.00,,4.70
2026-03-11 17:00:00.000 +0000,8.10,64.97,0.00,14.40,50.00,0.20,62.00,,4.70
2026-03-11 16:00:00.000 +0000,8.10,61.06,0.00,18.30,53.90,1.00,278.00,,4.20
2026-03-11 16:00:00.000 +0000,8.20,61.01,0.00,18.30,54.60,1.00,278.00,,4.20
2026-03-11 15:00:00.000 +0000,9.10,60.94,0.00,20.80,52.20,1.70,460.00,,5.10
2026-03-11 15:00:00.000 +0000,9.00,61.03,0.00,20.80,51.90,1.70,460.00,,5.10
2026-03-11 14:00:00.000 +0000,8.20,60.59,0.00,23.70,53.90,1.00,288.00,,3.70
2026-03-11 14:00:00.000 +0000,8.30,60.47,0.00,23.60,54.60,1.00,288.00,,3.80
2026-03-11 13:00:00.000 +0000,8.20,64.56,0.00,22.90,52.10,1.30,359.00,,3.80
2026-03-11 13:00:00.000 +0000,8.20,64.74,0.00,22.90,51.80,1.30,359.00,,3.70
2026-03-11 12:00:00.000 +0000,9.10,61.34,0.00,23.90,48.90,1.80,496.00,,4.80
2026-03-11 12:00:00.000 +0000,9.10,61.31,0.00,23.90,48.70,1.80,496.00,,4.80
2026-03-11 11:00:00.000 +0000,8.20,69.22,0.00,21.70,51.80,0.70,208.00,,3.90
2026-03-11 11:00:00.000 +0000,8.20,69.43,0.00,21.70,51.50,0.70,208.00,,3.90
2026-03-11 10:00:00.000 +0000,7.20,79.36,0.00,17.30,52.40,0.80,235.00,,3.10
2026-03-11 10:00:00.000 +0000,7.20,79.05,0.00,17.30,52.80,0.80,235.00,,3.20
2026-03-11 09:00:00.000 +0000,7.10,80.06,0.00,17.20,53.90,0.40,104.00,,3.00
2026-03-11 09:00:00.000 +0000,7.20,79.87,0.00,17.20,54.60,0.40,104.00,,3.10
2026-03-11 08:00:00.000 +0000,6.20,85.16,0.00,13.40,55.30,0.10,37.00,,2.40
2026-03-11 08:00:00.000 +0000,6.20,85.42,0.00,13.30,54.50,0.10,37.00,,2.40
2026-03-11 07:00:00.000 +0000,6.20,79.64,0.00,16.00,54.60,0.00,9.00,,2.00
2026-03-11 07:00:00.000 +0000,6.20,79.84,0.00,16.00,54.00,0.00,9.00,,2.00
2026-03-11 06:00:00.000 +0000,7.10,80.02,0.00,16.80,89.10,0.00,0.00,,3.00
2026-03-11 06:00:00.000 +0000,7.10,80.19,0.00,16.90,89.00,0.00,0.00,,3.00
2026-03-11 05:00:00.000 +0000,7.00,75.52,0.00,20.90,70.60,0.00,0.00,,2.40
2026-03-11 05:00:00.000 +0000,7.00,75.50,0.00,20.80,70.70,0.00,0.00,,2.50
2026-03-11 04:00:00.000 +0000,8.40,73.08,0.00,14.60,75.40,0.00,0.00,,5.00
2026-03-11 04:00:00.000 +0000,8.40,73.13,0.00,14.60,75.20,0.00,0.00,,5.00
2026-03-11 03:00:00.000 +0000,9.40,73.73,0.00,14.30,39.60,0.00,0.00,,6.40
2026-03-11 03:00:00.000 +0000,9.40,73.72,0.00,14.40,39.30,0.00,0.00,,6.30
2026-03-11 02:00:00.000 +0000,9.70,79.83,0.00,14.30,81.50,0.00,0.00,,6.80
2026-03-11 02:00:00.000 +0000,9.70,79.84,0.00,14.30,81.50,0.00,0.00,,6.80
2026-03-11 01:00:00.000 +0000,10.40,84.76,0.00,19.60,100.00,0.00,0.00,,
2026-03-11 01:00:00.000 +0000,10.40,84.75,0.00,19.60,100.00,0.00,0.00,,
2026-03-11 00:00:00.000 +0000,9.90,82.13,0.00,23.30,89.50,0.00,0.00,,6.10
2026-03-11 00:00:00.000 +0000,9.90,82.06,0.00,23.40,89.20,0.00,0.00,,6.00
2026-03-10 23:00:00.000 +0000,9.10,86.58,0.00,20.60,89.50,0.00,0.00,,5.20
2026-03-10 23:00:00.000 +0000,9.10,86.68,0.00,20.60,89.20,0.00,0.00,,5.10
2026-03-10 22:00:00.000 +0000,9.10,80.91,0.00,17.50,89.20,0.00,0.00,,5.50
2026-03-10 22:00:00.000 +0000,9.10,80.82,0.00,17.50,89.50,0.00,0.00,,5.50
2026-03-10 21:00:00.000 +0000,9.10,75.82,0.00,18.20,89.00,0.00,0.00,,5.40
2026-03-10 21:00:00.000 +0000,9.10,75.79,0.00,18.20,89.10,0.00,0.00,,5.40
2026-03-10 20:00:00.000 +0000,9.10,75.49,0.00,18.30,89.20,0.00,0.00,,5.40
2026-03-10 20:00:00.000 +0000,9.10,75.40,0.00,18.30,89.50,0.00,0.00,,5.40
2026-03-10 19:00:00.000 +0000,9.10,75.40,0.00,15.30,56.10,0.00,0.00,,5.80
2026-03-10 19:00:00.000 +0000,9.10,75.49,0.00,15.30,55.20,0.00,0.00,,5.80
2026-03-10 18:00:00.000 +0000,9.10,70.73,0.00,13.90,55.30,0.00,7.00,,6.00
2026-03-10 18:00:00.000 +0000,9.10,70.75,0.00,13.90,54.50,0.00,7.00,,6.00
2026-03-10 17:00:00.000 +0000,10.10,66.17,0.00,16.20,55.60,0.10,24.00,,
2026-03-10 17:00:00.000 +0000,10.10,66.19,0.00,16.20,54.80,0.10,24.00,,
2026-03-10 16:00:00.000 +0000,10.10,66.41,0.00,14.80,88.90,0.50,131.00,,
2026-03-10 16:00:00.000 +0000,10.10,66.43,0.00,14.80,89.00,0.50,131.00,,
2026-03-10 15:00:00.000 +0000,10.10,66.43,0.00,15.00,89.00,0.60,159.00,,
2026-03-10 15:00:00.000 +0000,10.10,66.41,0.00,15.00,88.90,0.60,159.00,,
2026-03-10 14:00:00.000 +0000,9.20,70.13,0.00,17.00,88.60,0.50,151.00,,5.70
2026-03-10 14:00:00.000 +0000,9.20,70.01,0.00,17.00,88.70,0.50,151.00,,5.70
2026-03-10 13:00:00.000 +0000,9.20,70.41,0.00,14.80,52.40,0.90,256.00,,6.00
2026-03-10 13:00:00.000 +0000,9.20,70.33,0.00,14.80,52.80,0.90,256.00,,6.00
2026-03-10 12:00:00.000 +0000,9.10,66.47,0.00,13.60,53.80,1.70,461.00,,6.00
2026-03-10 12:00:00.000 +0000,9.10,66.41,0.00,13.70,53.30,1.70,461.00,,6.00
2026-03-10 11:00:00.000 +0000,9.00,70.74,0.00,16.70,52.40,1.60,445.00,,5.60
2026-03-10 11:00:00.000 +0000,9.00,70.71,0.00,16.70,52.80,1.60,445.00,,5.60
2026-03-10 10:00:00.000 +0000,8.10,70.66,0.00,13.70,51.10,1.30,367.00,,4.80
2026-03-10 10:00:00.000 +0000,8.10,70.66,0.00,13.70,50.90,1.30,367.00,,4.70
2026-03-10 09:00:00.000 +0000,6.10,80.91,0.00,7.20,28.60,0.60,165.00,,3.70
2026-03-10 09:00:00.000 +0000,6.20,80.89,0.00,7.30,29.20,0.60,165.00,,3.70
2026-03-10 08:00:00.000 +0000,6.00,81.44,0.00,10.00,29.50,0.50,145.00,,2.90
2026-03-10 08:00:00.000 +0000,6.00,81.50,0.00,10.00,30.20,0.50,145.00,,2.90
2026-03-10 07:00:00.000 +0000,5.10,86.45,0.00,9.80,53.90,0.00,9.00,,1.80
2026-03-10 07:00:00.000 +0000,5.10,86.51,0.00,9.90,53.40,0.00,9.00,,1.80
2026-03-10 06:00:00.000 +0000,6.00,86.87,0.00,9.90,89.10,0.00,0.00,,2.90
2026-03-10 06:00:00.000 +0000,6.00,86.89,0.00,10.00,89.00,0.00,0.00,,2.80
2026-03-10 05:00:00.000 +0000,6.10,92.28,0.00,7.90,86.20,0.00,0.00,,3.40
2026-03-10 05:00:00.000 +0000,6.00,92.42,0.00,7.90,86.50,0.00,0.00,,3.40
2026-03-10 04:00:00.000 +0000,6.60,87.92,0.00,5.80,100.00,0.00,0.00,,4.70
2026-03-10 04:00:00.000 +0000,6.60,87.92,0.00,5.80,100.00,0.00,0.00,,4.70
2026-03-10 03:00:00.000 +0000,6.40,86.49,0.00,5.70,61.90,0.00,0.00,,4.50
2026-03-10 03:00:00.000 +0000,6.40,86.51,0.00,5.70,62.00,0.00,0.00,,4.50
2026-03-10 02:00:00.000 +0000,7.30,87.98,0.00,8.00,81.50,0.00,0.00,,4.90
2026-03-10 02:00:00.000 +0000,7.30,87.98,0.00,8.00,81.50,0.00,0.00,,4.90
2026-03-10 01:00:00.000 +0000,7.60,92.80,0.00,8.50,97.20,0.00,0.00,,5.10
2026-03-10 01:00:00.000 +0000,7.60,92.83,0.00,8.50,97.30,0.00,0.00,,5.10
2026-03-10 00:00:00.000 +0000,7.50,94.86,0.00,10.00,97.30,0.00,0.00,,4.70
2026-03-10 00:00:00.000 +0000,7.50,94.82,0.00,10.00,97.20,0.00,0.00,,4.70
2026-03-09 23:00:00.000 +0000,6.60,91.84,0.00,6.80,100.00,0.00,0.00,,4.40
2026-03-09 23:00:00.000 +0000,6.60,91.87,0.00,6.80,100.00,0.00,0.00,,4.40
2026-03-09 22:00:00.000 +0000,8.00,93.34,0.00,4.70,88.60,0.00,0.00,,6.70
2026-03-09 22:00:00.000 +0000,8.00,93.33,0.00,4.70,88.70,0.00,0.00,,6.70
2026-03-09 21:00:00.000 +0000,8.00,87.52,0.00,5.20,30.50,0.00,0.00,,6.50
2026-03-09 21:00:00.000 +0000,8.00,87.48,0.00,5.10,29.70,0.00,0.00,,6.60
2026-03-09 20:00:00.000 +0000,8.00,93.04,0.00,6.00,51.70,0.00,0.00,,6.30
2026-03-09 20:00:00.000 +0000,8.00,92.98,0.00,6.00,52.00,0.00,0.00,,6.30
2026-03-09 19:00:00.000 +0000,8.90,87.61,0.00,6.90,53.50,0.00,0.00,,7.20
2026-03-09 19:00:00.000 +0000,8.90,87.57,0.00,6.90,53.00,0.00,0.00,,7.20
2026-03-09 18:00:00.000 +0000,9.10,87.23,0.00,9.80,55.30,0.00,9.00,,6.70
2026-03-09 18:00:00.000 +0000,9.10,87.24,0.00,9.90,54.50,0.00,9.00,,6.70
2026-03-09 17:00:00.000 +0000,10.00,82.33,0.00,7.00,54.50,0.30,87.00,,8.40
2026-03-09 17:00:00.000 +0000,10.00,82.45,0.00,7.00,55.30,0.30,87.00,,8.40
2026-03-09 16:00:00.000 +0000,10.90,82.35,0.00,6.90,55.30,0.40,109.00,,
2026-03-09 16:00:00.000 +0000,10.90,82.27,0.00,6.90,54.50,0.40,109.00,,
2026-03-09 15:00:00.000 +0000,9.10,87.24,0.00,9.00,88.90,0.30,80.00,,6.90
2026-03-09 15:00:00.000 +0000,9.10,87.23,0.00,8.90,89.00,0.30,80.00,,6.90
2026-03-09 14:00:00.000 +0000,10.00,82.08,0.00,8.10,89.00,0.40,103.00,,8.10
2026-03-09 14:00:00.000 +0000,10.00,82.01,0.00,8.10,88.90,0.40,103.00,,8.10
2026-03-09 13:00:00.000 +0000,9.90,87.52,0.00,6.00,88.60,0.60,173.00,,8.60
2026-03-09 13:00:00.000 +0000,9.90,87.54,0.00,6.10,88.70,0.60,173.00,,8.60
2026-03-09 12:00:00.000 +0000,9.90,82.29,0.00,5.10,89.00,0.70,199.00,,8.90
2026-03-09 12:00:00.000 +0000,9.90,82.19,0.00,5.00,88.90,0.70,199.00,,8.90
2026-03-09 11:00:00.000 +0000,9.00,87.76,0.00,5.10,89.20,0.60,155.00,,7.80
2026-03-09 11:00:00.000 +0000,9.00,87.84,0.00,5.10,89.50,0.60,155.00,,7.70
